Adjusted_X,Adjusted_Y,Adjusted_Z
-65.16832733154297,3.0349297523498535,0.0682700127363205
-65.1535415649414,3.03963565826416,0.07799999415874481
-65.14962005615234,3.033673048019409,0.06866000592708588
-65.16690063476562,3.0238118171691895,0.06477998197078705
-65.05879974365234,3.053950548171997,0.0799100250005722
-65.16952514648438,3.0011541843414307,0.06925998628139496
-65.0809555053711,3.03574800491333,0.06994001567363739
-65.06810760498047,3.033689022064209,0.0818999856710434
-65.08826446533203,3.0205352306365967,0.07771001756191254
-65.05609893798828,3.0327935218811035,0.07245998084545135
-65.03312683105469,3.033010244369507,0.08457998931407928
-65.16743469238281,2.9724605083465576,0.07507000863552094
-65.0052719116211,3.034865617752075,0.0837700217962265
-65.00015258789062,3.034053087234497,0.07161001861095428
-65.16439819335938,2.951171875,0.07560001313686371
-65.01703643798828,3.006995439529419,0.06811998784542084
-65.17041015625,2.8075549602508545,0.07482998073101044
-65.1720962524414,2.7924530506134033,0.07524000108242035
-65.16845703125,2.771003484725952,0.07204000651836395
-65.16462707519531,2.718949556350708,0.08262000977993011
-65.16898345947266,2.716634511947632,0.07248000800609589
-65.16592407226562,2.675008773803711,0.06870000064373016
-65.16969299316406,2.673166513442993,0.07486997544765472
-65.13057708740234,2.656827926635742,0.07169000804424286
-65.16873168945312,2.6405985355377197,0.07416002452373505
-65.13499450683594,2.564192533493042,0.06757001578807831
-65.0868148803711,2.5811753273010254,0.06807999312877655
-65.10574340820312,2.5729174613952637,0.06797002255916595
-65.14604187011719,2.5047731399536133,0.07139997184276581
-65.15066528320312,2.4856951236724854,0.07211999595165253
-65.12918090820312,2.42646861076355,0.07347999513149261
-65.15814971923828,2.3723697662353516,0.07094000279903412
-65.06696319580078,2.402376651763916,0.0734100192785263
-65.0082778930664,2.413626194000244,0.06901000440120697
-65.04104614257812,2.3906307220458984,0.06895999610424042
-65.0490951538086,2.3850021362304688,0.0736600011587143
-65.14859008789062,2.3373208045959473,0.07182000577449799
-65.01468658447266,2.3808701038360596,0.11734996736049652
-65.1744613647461,2.2875795364379883,0.07464002072811127
-65.17188262939453,2.272193670272827,0.07479999959468842
-65.17212677001953,2.255319595336914,0.0757099837064743
-65.11991882324219,2.2587730884552,0.0737600177526474
-65.07706451416016,2.2387564182281494,0.07373999059200287
-65.05009460449219,2.242056131362915,0.07318000495433807
-65.06752014160156,2.226200819015503,0.07389001548290253
-65.16126251220703,2.186488151550293,0.07156001031398773
-65.0279312133789,2.2340872287750244,0.07334999740123749
-65.0066909790039,2.1956069469451904,0.11770002543926239
-65.17041778564453,2.0977561473846436,0.07495997846126556
-65.01628875732422,2.160332679748535,0.11660997569561005
-64.97923278808594,2.0127179622650146,0.1176699846982956
-65.07339477539062,1.878297209739685,0.08197002112865448
-65.064697265625,1.8440054655075073,0.0822099894285202
-65.03060150146484,1.796950101852417,0.0821400135755539
-65.0295181274414,1.777592420578003,0.0823500007390976
-65.17267608642578,1.708898663520813,0.07542000710964203
-64.98770141601562,1.710421085357666,0.08238999545574188
-65.16529083251953,1.6361265182495117,0.06719999015331268
-65.17510986328125,1.623011589050293,0.07795999944210052
-65.17223358154297,1.5751951932907104,0.06876002252101898
-65.17020416259766,1.5721501111984253,0.07956002652645111
-65.09275817871094,1.5848658084869385,0.08939997851848602
-65.17596435546875,1.4882985353469849,0.07653997838497162
-65.1037368774414,1.512165904045105,0.0660499781370163
-65.1745834350586,1.4104315042495728,0.0676799863576889
-65.1727294921875,1.3963605165481567,0.06809000670909882
-65.17404174804688,1.3353568315505981,0.07534997165203094
-65.17078399658203,2.9150960445404053,0.07653997838497162
-65.08675384521484,2.946403980255127,0.061929989606142044
-65.03860473632812,2.927204132080078,0.07779000699520111
-65.0690689086914,2.914111852645874,0.0637199729681015
-65.1198501586914,2.8914854526519775,0.06342999637126923
-65.10064697265625,2.896132230758667,0.06310002505779266
-65.1092758178711,2.885213613510132,0.06375996768474579
-65.0647964477539,2.8405609130859375,0.06956999003887177
-65.1242904663086,2.79475736618042,0.06743000447750092
-65.04656982421875,2.82485032081604,0.06973998248577118
-65.0209732055664,2.7809088230133057,0.07059000432491302
-65.01058197021484,2.758781671524048,0.07103000581264496
-64.97740936279297,2.7195701599121094,0.07191000878810883
-65.08390045166016,2.6308505535125732,0.07152001559734344
-65.03758239746094,2.6441948413848877,0.06692998111248016
-65.0545654296875,2.61350154876709,0.06744001805782318
-64.98043060302734,2.638063669204712,0.06836001574993134
-65.0252685546875,2.5441136360168457,0.07306002080440521
-65.04017639160156,2.5360794067382812,0.07368998229503632
-65.01976776123047,2.5331528186798096,0.07354997098445892
-64.98983764648438,2.4042680263519287,0.06950001418590546
-65.14433288574219,1.33763587474823,0.06464998424053192
-65.11328125,1.3376898765563965,0.06507997214794159
-65.00582122802734,1.3678464889526367,0.0660499781370163
-65.17152404785156,1.2981274127960205,0.07631002366542816
-65.02363586425781,1.355652928352356,0.0660800188779831
-65.17243957519531,1.2649221420288086,0.0767500251531601
-64.97772216796875,1.3428326845169067,0.11304996907711029
-64.98104095458984,1.3369871377944946,0.11287002265453339
-65.17404174804688,1.1927279233932495,0.06810002028942108
-65.17517852783203,1.1841185092926025,0.07090000808238983
-65.12528991699219,1.1744376420974731,0.06403999030590057
-65.07411193847656,1.1837005615234375,0.06458000838756561
-64.98239135742188,1.2212371826171875,0.06502000987529755
